0.1,0.9,0.9,-0.2,0.2,-0.4,0.7,0.9,-0.8,0.5,0.5,0.3,0.3,-0.2,0.0,-0.2,0.1,-0.7,-0.9,-0.4,-0.7,-0.4,-0.6,-0.6,0.0,-0.3,0.0,0.0,0.6,0.7,0.6,0.7,-0.1,-0.4,0.0,-0.9,-0.5,0.0,-0.6,-0.5,0.9,-0.6,0.1,-0.5,0.2,0.2,0.8,0.4,0.8,0.7,-0.5,-0.4,-0.7,0.1,0.6,0.7,-0.6,-0.7,-0.7,-0.5,0.3,0.5,-0.3,-0.2,-0.8,0.7,0.7,0.6,0.0,0.1,0.5,0.0,0.9,0.4,-0.7,0.1,-0.3,0.4,0.0,0.0,0.5,-0.6,-0.1,-0.9,0.4,-0.4,0.6,-0.7,-0.4,-0.9,-0.2,-0.1,0.7,0.5,0.6,-0.3,-0.2,0.7,-0.4,0.3,-11.1
-0.4,0.2,0.0,-0.4,0.3,-0.2,-0.3,-0.4,0.3,0.1,0.9,0.9,-0.1,0.5,0.2,-0.5,-0.2,0.5,-0.5,0.3,0.4,0.7,0.5,0.6,-0.2,-0.8,-0.2,-0.8,-0.4,0.9,0.7,-0.8,0.6,-0.6,0.9,0.3,-0.6,0.5,0.4,-0.6,0.9,0.1,-0.8,0.0,-0.3,-0.9,-0.3,0.7,-0.6,-0.4,0.0,-0.9,0.0,-0.1,0.4,0.7,-0.1,-0.6,-0.2,0.6,0.2,-0.1,-0.4,0.3,0.5,-0.4,-0.2,-0.6,0.7,-0.7,0.7,-0.8,-0.8,0.1,0.8,0.6,0.3,-0.9,-0.5,-0.8,0.9,-0.6,-0.6,-0.7,-0.4,-0.2,0.8,0.0,0.1,0.2,0.6,-0.6,-0.8,0.5,-0.5,-0.1,-0.8,-0.6,0.6,0.6,-18.1
0.3,0.3,-0.4,-0.7,-0.2,0.7,-0.1,0.6,0.2,0.0,0.1,0.3,0.8,0.8,0.0,-0.6,-0.8,-0.7,0.7,-0.4,0.6,0.8,0.3,0.1,-0.3,-0.1,0.1,-0.7,-0.5,-0.1,0.8,-0.1,0.5,-0.1,0.4,0.8,0.6,0.8,0.1,0.2,-0.3,-0.7,-0.3,0.1,0.4,0.4,0.7,0.0,0.1,0.8,0.1,-0.5,0.1,-0.8,0.9,0.8,0.1,-0.3,-0.2,0.0,-0.1,-0.2,0.5,-0.2,-0.5,-0.1,-0.4,0.3,-0.5,-0.4,-0.9,-0.6,-0.4,0.6,0.8,0.9,-0.7,0.5,0.7,0.2,0.1,0.0,0.2,0.7,0.6,-0.3,0.7,0.2,0.0,0.2,-0.6,0.6,0.2,0.3,-0.8,0.0,-0.4,-0.6,0.8,0.0,-31.0
0.0,-0.9,0.8,-0.1,-0.9,0.0,0.2,0.3,-0.9,-0.9,0.9,-0.7,0.8,-0.6,-0.3,-0.5,0.9,0.5,-0.8,0.4,0.1,0.4,0.0,-0.6,0.2,-0.5,0.8,0.9,-0.1,-0.4,0.9,-0.5,0.7,-0.2,0.9,0.7,0.8,0.1,0.3,0.8,0.5,-0.6,-0.2,-0.5,0.3,-0.8,-0.5,-0.6,-0.7,0.3,0.1,0.1,0.4,-0.1,0.4,-0.7,0.6,0.2,-0.7,0.0,0.7,-0.1,-0.1,0.5,-0.4,0.7,0.5,0.1,0.2,0.9,-0.7,-0.8,-0.8,0.7,-0.1,0.5,-0.6,-0.4,0.0,-0.1,0.9,-0.2,-0.3,-0.2,0.4,-0.4,-0.4,-0.9,0.3,-0.7,-0.1,-0.3,0.7,0.9,-0.7,-0.3,0.6,0.8,-0.9,-0.5,7.5
-0.8,-0.3,0.2,-0.7,0.0,-0.2,-0.8,0.4,-0.3,0.7,0.2,-0.4,-0.7,0.2,-0.9,-0.1,0.4,-0.9,0.7,-0.2,0.4,-0.8,-0.3,-0.4,-0.2,-0.4,0.3,0.3,0.4,-0.7,-0.2,0.8,-0.8,0.4,0.8,0.7,0.5,0.0,-0.7,0.4,-0.4,-0.8,-0.2,-0.2,-0.4,0.9,0.6,0.6,-0.3,-0.1,0.5,-0.3,-0.3,-0.4,-0.8,0.9,0.3,-0.6,0.0,0.2,-0.4,-0.8,0.2,-0.2,0.0,-0.8,-0.4,0.2,0.5,-0.2,-0.3,-0.8,-0.8,-0.5,-0.3,-0.8,0.4,0.0,-0.4,0.8,-0.1,0.6,0.0,0.8,-0.6,-0.3,0.2,0.7,-0.1,0.7,-0.8,-0.3,0.0,-0.1,0.6,0.7,0.3,-0.3,0.1,-0.3,-11.3
-0.6,-0.7,-0.7,0.9,-0.9,-0.6,-0.3,-0.3,-0.3,0.1,0.1,0.6,-0.1,-0.9,-0.7,0.0,0.7,0.2,0.3,0.1,0.9,-0.9,-0.5,-0.7,-0.2,-0.7,0.2,-0.2,0.7,-0.5,0.3,0.0,0.9,-0.2,-0.7,0.1,-0.3,0.6,-0.3,0.5,-0.8,0.1,0.4,0.2,0.9,0.7,0.6,-0.2,0.0,0.8,0.7,-0.5,0.9,-0.8,0.0,0.2,0.3,0.4,-0.1,0.8,0.9,-0.3,-0.6,-0.7,0.7,0.8,0.7,-0.1,0.1,0.3,-0.6,0.7,-0.6,-0.1,-0.8,0.8,0.5,0.2,-0.2,-0.9,0.2,-0.9,-0.7,-0.8,0.3,-0.9,-0.1,-0.4,0.2,-0.6,0.8,0.3,-0.2,0.1,0.0,-0.5,-0.8,0.7,0.2,0.1,5.7
-0.6,0.8,-0.4,0.0,0.9,-0.8,0.9,-0.3,-0.8,-0.3,-0.1,0.1,-0.6,0.1,-0.8,-0.2,-0.9,-0.3,0.9,-0.6,-0.6,-0.4,-0.2,-0.3,-0.8,0.3,0.0,0.6,0.3,-0.8,-0.3,-0.4,0.3,0.7,0.7,0.8,0.2,0.4,0.9,-0.8,-0.2,-0.2,0.3,-0.3,-0.5,0.7,-0.9,-0.7,0.8,-0.4,-0.8,-0.3,0.1,0.6,0.7,-0.7,0.4,-0.9,-0.2,0.6,-0.9,-0.3,0.5,-0.2,0.5,0.9,0.5,-0.1,-0.2,0.5,-0.8,-0.7,-0.1,-0.3,0.9,-0.1,0.1,0.8,-0.7,-0.9,-0.1,-0.2,0.0,-0.6,-0.1,0.0,-0.5,-0.6,-0.3,0.0,-0.9,0.7,-0.1,0.2,0.1,0.4,-0.5,0.5,-0.8,-0.5,28.6
0.6,0.6,-0.5,-0.8,-0.5,0.0,0.6,-0.4,0.2,-0.3,-0.7,-0.1,-0.9,0.5,0.8,0.1,0.3,0.7,-0.7,0.2,-0.2,-0.5,0.6,-0.4,0.8,0.5,0.9,-0.1,0.2,-0.9,-0.1,0.7,0.1,-0.7,0.7,0.0,-0.2,0.3,0.4,-0.5,0.4,0.0,-0.9,0.8,-0.3,-0.6,-0.4,-0.9,-0.8,0.7,0.1,0.5,-0.6,-0.4,0.2,-0.3,0.0,0.5,0.4,-0.9,-0.9,-0.4,0.1,0.0,-0.5,-0.6,-0.4,0.6,0.4,0.0,0.2,-0.3,-0.3,-0.9,-0.4,-0.4,0.4,-0.7,-0.9,-0.1,-0.8,-0.6,0.1,0.4,0.9,0.4,-0.7,0.5,-0.9,0.2,-0.6,0.8,-0.2,0.1,0.3,0.1,-0.6,0.5,0.1,-0.6,35.9
-0.4,-0.1,0.3,0.0,0.3,0.9,-0.5,0.5,0.6,-0.6,-0.6,0.0,-0.1,0.4,-0.9,0.3,0.4,0.3,0.6,0.2,0.6,-0.1,-0.6,0.8,0.6,-0.9,-0.8,0.6,-0.2,0.9,0.4,-0.9,-0.4,-0.2,0.1,-0.1,-0.5,0.3,-0.5,0.6,-0.6,-0.8,0.1,0.8,0.3,-0.6,0.3,0.6,0.9,0.0,0.4,-0.9,-0.5,-0.5,0.3,-0.3,0.0,-0.4,0.9,0.3,-0.6,0.3,0.1,0.6,0.7,-0.3,0.8,0.1,0.7,0.8,-0.2,-0.7,-0.6,0.1,0.1,-0.6,-0.2,0.5,0.1,-0.2,0.2,0.7,-0.5,0.0,0.9,0.0,-0.1,0.1,-0.7,0.2,-0.2,0.9,0.9,0.1,0.5,0.7,0.9,-0.8,0.3,-0.5,-3.3
0.1,0.7,-0.7,-0.1,-0.4,-0.1,-0.3,0.0,-0.3,-0.4,-0.9,0.4,-0.1,-0.5,-0.7,0.1,-0.3,0.7,0.7,0.2,-0.7,-0.8,0.7,-0.8,-0.5,-0.7,-0.4,0.9,-0.9,0.5,-0.5,-0.4,0.6,-0.2,0.4,-0.7,0.2,-0.4,0.7,-0.6,0.6,0.3,-0.1,0.5,-0.1,-0.9,0.7,-0.6,0.2,0.2,0.5,-0.9,0.8,0.9,-0.6,0.2,0.2,0.4,-0.7,-0.3,0.2,0.4,-0.5,0.6,-0.8,0.5,0.2,0.3,0.8,0.5,-0.8,0.8,-0.8,0.7,0.0,-0.7,0.8,0.0,0.2,-0.2,-0.7,0.6,0.6,0.4,0.9,0.5,-0.3,0.0,-0.3,0.2,-0.1,-0.7,-0.6,-0.6,0.8,0.8,-0.9,-0.8,0.6,-0.4,-41.8
0.1,0.0,-0.7,-0.9,-0.1,0.3,-0.6,0.2,0.0,-0.2,-0.3,0.1,-0.3,-0.4,0.9,0.4,-0.9,0.8,0.0,0.0,0.5,-0.3,0.1,0.9,0.4,-0.5,-0.6,-0.5,-0.1,-0.6,-0.4,-0.8,-0.2,0.7,-0.9,0.8,0.5,-0.9,0.9,0.5,0.9,-0.3,-0.9,0.4,0.8,0.9,-0.1,0.8,0.1,-0.6,0.3,0.5,-0.2,-0.6,0.9,-0.9,-0.2,-0.6,0.9,0.9,-0.7,-0.3,0.7,0.6,0.0,-0.7,0.2,-0.8,0.7,0.5,0.0,0.8,-0.6,-0.7,-0.8,0.8,0.0,0.0,0.3,0.7,0.3,0.8,-0.8,-0.6,0.6,-0.9,-0.5,0.8,-0.5,0.4,0.9,-0.4,0.3,0.0,-0.1,0.6,-0.9,0.5,0.3,0.8,-19.4
0.0,0.2,0.4,-0.3,0.9,-0.5,-0.4,0.3,0.0,-0.9,0.3,-0.2,-0.5,-0.7,0.6,0.5,0.8,-0.6,0.9,0.8,0.3,-0.2,0.5,-0.9,-0.3,0.3,-0.5,0.6,0.7,-0.9,0.7,-0.6,0.7,0.2,0.7,-0.9,0.1,0.9,-0.9,-0.8,-0.3,-0.3,0.2,0.3,0.9,0.3,-0.5,0.6,-0.7,0.8,0.7,0.1,-0.6,0.3,-0.3,0.3,0.2,0.7,-0.3,-0.3,-0.3,-0.8,-0.1,-0.7,0.6,-0.2,0.2,-0.2,0.0,0.3,0.8,0.0,0.3,0.8,-0.8,0.2,0.9,-0.3,-0.1,0.2,-0.8,-0.9,-0.8,0.4,-0.6,0.5,0.3,-0.7,0.3,0.9,0.3,0.5,0.7,0.5,0.2,0.7,0.6,0.6,0.2,0.2,-53.7
-0.5,-0.1,0.7,-0.5,0.5,-0.8,-0.5,0.1,0.0,-0.7,-0.5,-0.4,0.5,0.6,-0.2,-0.9,-0.7,0.3,-0.1,-0.2,0.5,0.6,-0.3,0.5,-0.4,0.6,-0.2,0.9,0.8,-0.6,-0.5,0.7,0.1,-0.4,0.7,-0.3,-0.7,0.8,-0.3,-0.3,-0.2,-0.5,0.2,-0.7,0.9,0.9,-0.1,0.7,0.1,0.7,0.2,-0.3,0.3,0.6,-0.9,0.0,0.6,0.4,0.2,-0.5,0.5,0.2,0.5,-0.6,0.5,-0.9,-0.9,-0.5,0.9,0.3,0.0,-0.9,-0.1,-0.6,0.7,0.4,0.2,0.3,0.7,0.0,0.4,0.5,0.9,-0.1,-0.1,-0.9,-0.4,0.9,-0.2,-0.7,0.6,-0.8,0.2,0.3,0.2,-0.7,-0.9,0.7,0.1,-0.2,-3.3
0.4,-0.2,-0.3,0.3,-0.3,0.3,0.8,0.7,-0.5,-0.1,-0.5,0.6,-0.6,-0.6,0.6,-0.6,-0.7,-0.2,0.0,-0.3,0.1,0.3,0.6,0.6,0.3,0.4,-0.3,0.4,0.8,0.3,0.8,0.3,0.7,-0.2,-0.3,-0.8,0.2,-0.6,-0.8,0.1,0.1,0.3,0.4,-0.8,0.7,0.8,-0.6,-0.5,-0.8,-0.7,-0.6,0.3,0.3,-0.3,0.6,-0.8,-0.6,0.5,0.7,-0.5,-0.9,0.9,-0.7,0.8,0.4,-0.8,-0.1,0.0,-0.5,0.3,-0.6,-0.7,0.6,0.7,0.9,0.3,-0.6,-0.9,-0.5,0.6,0.7,-0.6,-0.8,-0.6,0.4,-0.4,-0.3,0.0,0.5,-0.6,0.8,0.9,-0.5,0.4,0.1,-0.1,-0.3,-0.2,0.7,-0.8,25.3
0.2,-0.8,0.3,-0.8,0.9,-0.7,-0.6,-0.2,0.8,0.1,0.3,0.4,0.5,0.1,0.4,0.2,0.7,0.0,0.7,-0.6,0.9,-0.8,-0.9,0.8,0.9,-0.7,0.2,-0.9,0.6,0.1,-0.7,0.8,-0.6,0.8,0.5,0.7,0.2,-0.1,0.5,0.7,0.9,0.9,-0.9,0.6,0.8,-0.2,0.8,0.4,0.5,0.9,-0.2,-0.4,-0.5,-0.2,0.0,0.7,-0.1,0.6,0.1,0.6,-0.8,-0.4,0.9,0.8,0.8,-0.5,0.3,-0.5,-0.7,0.4,0.3,0.6,-0.3,0.4,0.5,0.9,0.4,0.1,0.3,0.3,0.6,0.0,0.8,-0.2,-0.4,0.6,-0.4,-0.1,-0.2,0.9,-0.5,-0.4,-0.7,0.5,-0.7,-0.8,0.9,-0.8,-0.1,-0.5,-1.7
0.3,-0.8,-0.4,0.6,0.5,0.8,0.0,0.1,-0.8,-0.6,-0.2,-0.6,0.4,0.2,0.5,-0.3,-0.8,0.9,-0.3,0.1,-0.2,-0.3,0.6,0.7,0.1,0.3,0.4,0.0,0.3,-0.9,0.7,-0.8,-0.2,0.0,0.2,-0.6,0.9,0.4,-0.3,-0.5,-0.7,0.1,0.9,-0.5,-0.6,-0.8,0.8,0.7,0.6,0.3,0.7,-0.3,0.2,0.5,0.1,0.2,0.9,0.6,-0.8,0.5,0.5,0.2,0.5,-0.7,-0.5,0.0,-0.5,-0.3,-0.9,-0.1,0.4,0.9,-0.3,-0.2,-0.9,-0.3,-0.6,0.0,-0.6,0.5,-0.1,-0.1,-0.1,0.2,0.5,-0.5,-0.1,0.7,-0.7,0.8,0.7,0.4,0.8,0.6,-0.6,-0.8,0.6,0.3,-0.3,0.8,-31.6
-0.9,-0.7,0.3,0.9,-0.2,0.8,-0.1,-0.7,-0.2,-0.5,0.0,0.8,0.5,0.2,0.0,0.2,0.5,0.5,-0.8,0.3,-0.3,-0.6,-0.3,0.2,0.0,0.7,0.5,0.7,0.8,0.1,0.3,0.7,0.4,0.8,-0.6,-0.5,-0.6,0.5,0.4,-0.4,0.2,0.9,-0.8,0.2,0.4,0.3,-0.8,0.8,0.4,0.3,0.4,0.9,-0.6,-0.2,0.6,0.8,-0.9,-0.8,0.7,-0.7,-0.6,-0.5,-0.6,-0.5,0.9,-0.6,-0.7,-0.7,-0.8,0.7,0.2,0.1,-0.7,0.7,0.1,0.7,0.0,0.4,0.5,0.9,-0.3,0.2,-0.8,-0.3,0.0,0.5,-0.2,0.4,0.5,0.3,-0.8,0.7,0.8,-0.3,0.0,0.0,-0.8,-0.8,-0.9,-0.6,17.4
-0.6,-0.7,0.1,-0.4,-0.9,-0.2,0.1,-0.5,0.6,0.7,-0.3,0.0,0.1,-0.1,-0.4,-0.6,0.8,-0.8,0.7,-0.1,0.0,0.8,-0.1,0.5,-0.7,-0.4,-0.2,0.2,0.8,-0.9,-0.2,-0.3,0.9,0.2,-0.7,-0.3,-0.4,0.5,0.5,0.7,0.1,0.1,-0.2,-0.7,0.8,-0.5,0.4,-0.5,-0.6,-0.3,0.7,0.0,0.0,0.9,0.8,-0.8,0.6,0.9,0.1,0.4,-0.8,-0.5,-0.3,0.2,0.1,0.7,-0.6,-0.8,-0.2,0.2,-0.4,-0.4,0.1,-0.5,0.6,-0.1,0.6,-0.5,0.2,0.8,-0.4,-0.6,0.7,0.1,0.9,0.2,-0.7,-0.3,0.9,-0.3,0.2,-0.1,-0.1,0.2,-0.1,0.8,0.7,0.8,0.5,0.5,35.3
0.1,0.9,-0.7,-0.1,0.4,-0.1,0.8,-0.2,-0.9,0.6,0.5,0.3,-0.3,0.2,0.3,0.0,-0.6,0.3,0.5,0.4,0.5,0.8,0.8,0.4,-0.1,-0.4,0.7,0.0,0.5,0.0,0.7,0.4,-0.4,-0.7,0.6,-0.5,0.1,-0.7,0.8,-0.2,0.1,-0.8,0.4,-0.6,0.6,0.1,0.2,-0.2,-0.4,0.1,0.0,0.7,-0.8,0.9,0.6,0.8,-0.6,-0.6,0.9,-0.9,-0.2,0.5,-0.2,-0.3,-0.9,0.5,0.3,-0.3,-0.9,-0.1,0.4,0.5,0.6,-0.8,0.8,-0.7,0.2,0.1,0.2,0.3,-0.5,-0.9,0.1,0.6,-0.2,0.2,0.6,-0.7,0.0,-0.7,-0.3,0.6,-0.7,0.0,-0.1,-0.6,0.1,-0.6,-0.8,-0.8,-48.2
